"";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"SERPINB3";-2,29068636068713;-1,0331145772798;-2,29068636068713;-2,29068636068713;-2,29068636068713;-2,29068636068713;-0,961627548572152;6,77388290763952;-1,97980193658806;-2,29068636068713;3,96811848488872;-1,70836389543416;-2,29068636068713;-2,29068636068713;7,33474474865244;-2,29068636068713
"ONECUT2";4,26482269705968;-2,29068636068713;6,04797595957431;4,49904673805428;-0,659898510037392;4,85902529943197;-1,96637744184887;-2,29068636068713;-1,97980193658806;-0,844794714930848;-0,520079852951486;-1,48672665813988;-0,53776166837073;7,04470427299306;4,11200303464889;0,349692070160599
"CYP2C9";-2,29068636068713;-1,0331145772798;8,0751780439853;-2,29068636068713;-1,02892662261518;-2,29068636068713;2,55365400791218;5,37204837978925;-2,29068636068713;-1,39371263526315;-2,29068636068713;-1,97034170727942;0,0494663601510595;3,35326378137307;-2,29068636068713;3,94276336653214
"C7";5,91009808222605;-1,0331145772798;8,2532259078367;-1,46076315014595;0,0860600379384788;7,13632887346776;1,55323921974714;-2,29068636068713;-2,29068636068713;-0,00389367980003986;3,18230580492006;2,84115604645507;-0,53776166837073;0,938382375124434;0,274424447543674;-1,72908677393947
"COL22A1";-2,29068636068713;-1,0331145772798;0,693341028763716;-1,46076315014595;-2,29068636068713;-2,29068636068713;2,48892929415384;-0,124458409199243;-1,7241772249388;5,36668414318237;2,05242217801013;2,3310570544614;7,71502995117376;0,654415636300742;2,64043063296749;7,52915942005203
"IFITM10";0,999036433114978;6,56785304158378;2,04135518158163;1,61588040117821;4,77323331949687;1,14112702455744;9,95846087876069;7,97660892323503;7,27672676978526;8,43135344439256;6,48002126853396;8,06770723717775;9,4545749457457;7,43844906954401;7,38419222863421;11,6500324548711
"IGFBP5";6,77683895204386;4,73563205458054;1,64999920033919;2,48742154595439;1,9702761377508;2,32398923015837;0,889790136725037;1,91426934563297;9,17423635549629;8,80148680735816;5,68109437951026;9,48519801113257;1,18943731802525;9,19488188847576;7,37548570849194;1,77150925521989
"CAPN8";2,88391868022363;-1,0331145772798;4,88479043964531;4,02286180946957;-0,122461166652453;-2,29068636068713;8,58148336129415;1,31375814146366;6,88574597684113;5,91596751048102;3,77383611565722;4,85371976975573;0,603447232555649;5,66658559375677;8,23525933121855;6,45839885856583
"CASC22";-0,117016113910573;-0,371590541140561;6,63855031826623;-2,29068636068713;6,81904987165431;-2,29068636068713;2,77610567496684;-2,29068636068713;2,86422813783175;2,61052891223524;0,437873862160644;6,35245047863141;-0,86139124688145;3,11749198983964;-2,29068636068713;-1,01108779543564
"GABBR1";0,713526357426689;6,57216966140769;3,86276529539657;-0,553963635013447;2,49380342121927;0,852239925066006;9,11094002121158;7,8476908318438;7,09677372419921;8,45798417211514;4,51603451464272;6,2835417374097;8,23950748807588;7,82846137901759;9,14438636874944;8,68419369180162
"NNAT";-0,828189727636344;0,933597674407826;-0,419461776199624;-2,29068636068713;1,9702761377508;-2,29068636068713;-1,28474165148049;7,05174427629968;1,72272934477024;8,08326140865914;5,92299515453707;-0,488994584990495;-0,53776166837073;0,654415636300742;-2,29068636068713;1,104115079973
"HOXB5";2,81201894062098;7,89568575613371;5,01169995615726;0,211528247959316;3,01096393121328;-2,29068636068713;8,24962477318569;5,75388056040301;5,20428173308072;5,68841521153817;-0,214823513322549;6,79679056372022;7,96845286043661;7,47847018353925;6,67702771846924;7,72160495041974
"SOX15";-2,29068636068713;-1,0331145772798;-0,223696249971054;-2,29068636068713;4,01822245683117;-2,29068636068713;6,43968348776583;3,53753211894899;4,76738499404396;4,81870303930875;1,32471546517203;2,81013405693725;6,74510499707706;4,68443606575217;4,75172729890173;5,94662773819875
"NEIL1";1,44168490027444;6,12622854382537;5,24867965308023;-2,29068636068713;5,54318773286139;-2,29068636068713;7,14637737844593;5,8568601305406;7,16308342652666;7,68844029088404;3,99809957542757;6,25694791363629;7,34612620211332;7,1440910539527;7,10334629725802;7,04967654711924
"C3";0,999036433114978;7,26942472489086;3,35071830283903;3,35282980174901;-2,29068636068713;-2,29068636068713;6,05429737264008;7,86720578833733;1,11785116265337;6,09398165797921;7,98069555658962;4,3879567680156;5,26331814904897;4,83481125361788;5,84541405400455;6,27305310049268
"TNNI2";5,87524226644518;10,9424863302957;9,87040757233922;3,05475004163674;8,82392758298904;0,00696574038001862;11,1941222572123;11,0370851396017;9,69891785672528;10,9145252440332;7,63445470792993;8,17128075403567;12,32100658035;10,3234822143887;9,80180799575056;9,23822704739255
"CPZ";3,99946777980276;8,79520588474952;2,07894627679223;2,90973851243673;5,364635739501;-2,29068636068713;8,29883578247625;9,52326186310635;7,92707176946291;10,2536946448219;5,19704155305;3,09388584620028;5,3613013181899;4,48380150612905;4,51855961001482;7,67636090254529
"LGALS4";5,90146275901823;3,46033095184998;5,06418806188361;-2,29068636068713;3,41038125774897;-2,29068636068713;2,51516865117446;2,16420664644722;8,63250484972904;7,05978818603638;-0,520079852951486;1,45685574775756;0,313255152016758;5,8533265075795;5,11186321000465;1,16795799877118
"PPP1R1B";7,25133910418033;-2,29068636068713;4,79728806868016;5,38139371480247;6,50867941040768;-2,29068636068713;0,0407415464975959;-2,29068636068713;2,99449133955454;5,34182660601366;-0,520079852951486;1,67916400521273;-1,27926901912873;1,89296539505615;1,49453061234267;1,34410590247114
