"";"x"
"TTLL3";-1,69491768125598
"APBB1IP";0,956166449786408
"CEACAM5";0,72637291413571
"EPB41L3";0,438231396567596
"SNORA70";-0,925414295853893
"LRRC3";-0,535071978487061
"HOXB3";-1,47944923822035
"LINC01061";-1,61046442037397
"MXRA5";-1,22913331710457
"PTOV1-AS2";-1,51973267880532
"TRERF1";-1,46449244320445
"MIR3064";-1,27073904535392
"SPINK4";-0,169045416697726
"ZNF626";-1,41299480363303
"BMP2";-0,663931070561664
"PCNX2";-1,65627404507332
"LINC00958";-1,13290754147757
"CALML3";-0,217374153360985
"VWA5B1";-1,03073813317334
"CYP4F12";-1,26336536708946
"UGT1A10_mRNA";0,0835920572178426
"FCHO1";-1,32499902684803
"KIFC2";-1,57401796771619
"PRSS1";1,17148185358376
"MAGEA11";-0,567546322094603
"LINC01355";-1,61097324975259
"ABCC3";-1,53870024412303
"VCAN";-0,689267419315665
"P2RX2";-0,686230092011334
"DQX1";-1,3551129802442
"ANGPTL4";-0,130105657605425
"EPHB2";-0,530218648693039
"DYNC1I1";0,202094728224599
"MDFI";-1,47365696643958
"SRPX2";-1,23646414451022
"CCDC183-AS1";-1,02756191708757
"TSPOAP1";-1,34505179499268
"BRINP1";-0,935540044077557
"ITGB4";-1,64806211514047
"IFI44L";-0,159815721814869
"ZNF224";-1,60040186116228
"ADAMTS15";-1,08087999635546
"TMEM198";-1,65758462616029
"MMP17";-0,781612752308151
"LOC93429";-0,664229142494073
"AIM2";-0,734567438222387
"MGP";0,852222583146205
"LUM";0,349695967390071
"SEMA3B";-1,19102959658972
"MTAP";0,239875929376477
"LPCAT4";-1,59454640880616
"MMP12";0,476117367036442
"SHISA2";0,878212313200332
"FGF11";-1,32744551500998
"VTCN1";0,342072849335709
"MIR205HG";-1,42656366386863
"TRPC1";-0,968587830196415
"PDIA2";0,341737769368031
"FBXL2";-0,867925941042821
"PLA2G2F";-1,12556440390538
"THSD4";-0,657743278373733
"AASS";-1,35664305580126
"CALML3-AS1";-0,590524485741426
"PEG10";0,579826170576136
"SCART1";-1,29532271593226
"IL33";0,273786575013595
"XDH";-1,3624939488455
"CXCL17";-0,0832756077423166
"BCL11A";0,0392154620091247
"INPP5D";-1,2147363013683
"SLC1A7";-0,143485640218163
"FHOD3";-0,91863362866025
"LINC01503";-1,20837941987845
"FGF17";-0,809445385108136
"LOC392364";-0,706022814179103
"RGL3";-1,16207364414411
"UBE2CP5";-1,4530524109334
"CST4";-0,637588094818215
"DNAJB13";-0,960157637388376
"RINL";-1,31506950451263
"ADAMTS1";-0,469494228048604
"ANO9";-1,63412296632507
"DHRS2";-0,548948833147104
"UPK1B";-0,819169195660417
"EPHX2";-1,10386238317571
"CCL19";0,377001867715518
